1.000738143920898438e-02,8.500000000000000000e+02,8.500000000000000000e+02,8.499999997957340838e+02,8.499921728562526368e+02,7.827143750028528815e-03
2.316441535949707031e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499997976411297032e+02,8.458288820567422590e+02,4.171117948166390477e+00
2.416510581970214844e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499997744871418490e+02,8.454621686589443925e+02,4.537831346659170428e+00
2.516582012176513672e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499997496142398177e+02,8.450801543583889952e+02,4.919845647982447723e+00
2.616653442382812500e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499997229519069606e+02,8.446828702105340199e+02,5.317129796683751408e+00
2.716722488403320312e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499996944285045402e+02,8.442703493048136352e+02,5.729650703334675299e+00
2.816791534423828125e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499996639697889123e+02,8.438426060128489326e+02,6.157393996320230656e+00
2.916862964630126953e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499996315000391860e+02,8.433996538311337190e+02,6.600346179153031123e+00
3.016936779022216797e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499995969428870239e+02,8.429415164805681115e+02,7.058483530939674289e+00
3.117008209228515625e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499995602224623781e+02,8.424682411699322984e+02,7.531758842906952189e+00
3.217079639434814453e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499995212591586551e+02,8.419798431144922688e+02,8.020156899796280214e+00
3.317148685455322266e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499994799738855136e+02,8.414763610079302225e+02,8.523639007933141443e+00
3.417224884033203125e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499994362811415840e+02,8.409577728760970103e+02,9.042227141474930008e+00
3.517291545867919922e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499993901056147934e+02,8.404241933900736967e+02,9.575806629348749155e+00
3.617362976074218750e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499993413569015956e+02,8.398755755610407050e+02,1.012442446038326516e+01
3.717429637908935547e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499992899543809699e+02,8.393120004460844257e+02,1.068799957750112917e+01
3.817505836486816406e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499992358039412466e+02,8.387334157466257238e+02,1.126658427929143080e+01
3.917577266693115234e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499991788252624474e+02,8.381399329945074896e+02,1.186006703392101436e+01
4.017646312713623047e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499991189281369088e+02,8.375315701019228527e+02,1.246842992920727511e+01
4.117717742919921875e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499990560192629800e+02,8.369083290865589788e+02,1.309167094747409621e+01
4.217789173126220703e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499989900082899794e+02,8.362702558258127965e+02,1.372974421133586631e+01
4.317858219146728516e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499989208038692823e+02,8.356173981615897901e+02,1.438260187889886055e+01
4.417932033538818359e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499988483066084655e+02,8.349497415623517327e+02,1.505025848171387892e+01
4.518001079559326172e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499987724277964389e+02,8.342673828603897164e+02,1.573261718750230109e+01
4.618072509765625000e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499986930652155479e+02,8.335703075623339373e+02,1.642969248964751472e+01
4.718141555786132812e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499986101244426209e+02,8.328585831780371791e+02,1.714141687831038041e+01
4.818215370178222656e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499985234999161321e+02,8.321321931503750875e+02,1.786780691062995174e+01
4.918282032012939453e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499984331012975645e+02,8.313912599050086101e+02,1.860874016095962702e+01
5.018355846405029297e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499983388135729001e+02,8.306357134358308940e+02,1.936428663542244877e+01
5.118424892425537109e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499982405444557116e+02,8.298656796722877971e+02,2.013432040458799932e+01
5.218496322631835938e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499981381823895390e+02,8.290811410766051495e+02,2.091885900624747663e+01
5.318570137023925781e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499980316211083391e+02,8.282821341286030474e+02,2.171786596059806129e+01
5.418639183044433594e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499979207611172569e+02,8.274687544940131829e+02,2.253124560192546255e+01
5.518712997436523438e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499978054832914722e+02,8.266409632276213415e+02,2.335903687546303686e+01
5.618784427642822266e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499976856858609153e+02,8.257988580756518786e+02,2.420114203500508765e+01
5.718851089477539062e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499975612610301141e+02,8.249425002522027626e+02,2.505749986647323979e+01
5.818924903869628906e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499974320813736313e+02,8.240718273668878737e+02,2.592817276027508200e+01
5.918998718261718750e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499972980418800717e+02,8.231869407793697064e+02,2.681305935676876118e+01
6.019067764282226562e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499971590342620402e+02,8.222879248410492892e+02,2.771207530457470725e+01
6.119136810302734375e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499970149359409106e+02,8.213747794102706621e+02,2.862522074537193717e+01
6.219210624694824219e-01,8.500000000000000000e+02,8.500000000000000000e+02,8.499968656220746652e+02,8.204475021639650549e+02,2.955249800225312740e+01
