1.052927970886230469e-02,3.145000000000000018e-01,1.665000000000000091e-01,3.144997975728780482e-01,1.667447823259785855e-01,4.766845703125000520e-03,-1.428833007812500139e-02,6.615740802133359688e-01,8.177960023670435841e-02,2.449770685411744447e-02,7.043693286978841041e-03,2.109992379704452112e-03,-1.410466246306896210e-02,1.074207015335559845e-02,1.876265303292546704e+00,9.268708387957971251e-01,1.865925501858626268e+00,8.873848875604918307e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
2.486600875854492188e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.143871170311562935e-01,1.722793266228069553e-01,3.179931640625000087e-03,-1.428833007812500139e-02,1.562278092998858625e+01,6.734962616098184862e-02,2.175756772988380119e-02,1.867487389772427842e-02,5.730500280167417394e-03,1.763870008289813995e-02,-1.449045836925506592e-01,1.850636051097188428e+00,8.219309012042443907e-01,1.865140536903038715e+00,8.868772342008263143e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
2.636871337890625000e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.143730632828985461e-01,1.726283892934345199e-01,3.179931640625000087e-03,-1.428833007812500139e-02,1.656676693582229731e+01,6.715832132997461013e-02,2.178942757232690819e-02,2.704312902479015165e-02,8.494073409838383271e-03,4.972351714968681335e-03,8.099586516618728638e-02,1.851040200391087964e+00,8.288879553424279845e-01,1.865806101250890414e+00,8.871092590620887064e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
2.796819210052490234e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.143571992758765199e-01,1.729998940217317704e-01,3.179931640625000087e-03,-1.428833007812500139e-02,1.757152020825683536e+01,7.052348472548573832e-02,2.121743261091368557e-02,3.424323025548875465e-02,1.073507038370848619e-02,1.382839232683181763e-01,1.556131243705749512e+00,1.853473291793141797e+00,8.547997633563440001e-01,1.866868787353926473e+00,8.871743551188610022e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
2.997121810913085938e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.143360165397198203e-01,1.734650709736285656e-01,3.179931640625000087e-03,-1.428833007812500139e-02,1.882973268631804231e+01,7.287489963620065458e-02,2.077192123511047844e-02,4.069540920494130187e-02,1.250239430064548074e-02,1.520490050315856934e-01,5.604906678199768066e-01,1.856889084973607495e+00,8.713603178607385313e-01,1.867852048077616622e+00,8.872686167670372770e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
3.207113742828369141e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.143122377205225249e-01,1.739526760329248856e-01,3.179931640625000087e-03,-1.428833007812500139e-02,2.014875917190626353e+01,7.645899292070314213e-02,2.015726035059489663e-02,4.654735973882623973e-02,1.387396544600295357e-02,1.835667639970779419e-01,1.210915446281433105e+00,1.860151753821645215e+00,8.907094160663049376e-01,1.868997615003717971e+00,8.873114571173983389e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
3.406882286071777344e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.142881238461936455e-01,1.744164670164230213e-01,4.766845703125000520e-03,-1.587524414062500139e-02,2.140351846833688754e+01,8.479026581281295938e-02,2.670239877229947656e-02,5.241752380473227446e-02,1.552006241215141309e-02,7.746664434671401978e-02,3.271079957485198975e-01,1.861421839394841626e+00,8.956513563739221251e-01,1.870712426742307422e+00,8.893311124080899299e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
3.617808818817138672e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.142610836790639128e-01,1.749060781574212908e-01,4.766845703125000520e-03,-1.587524414062500139e-02,2.272830457933508086e+01,8.428721485074053277e-02,2.673981127941209290e-02,5.795073738284391152e-02,1.744955848297967405e-02,-3.538294928148388863e-03,-3.146505951881408691e-01,1.861338303485188916e+00,8.898496786700647032e-01,1.871520921134126381e+00,8.896154018671003083e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
3.821682929992675781e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.142334060112883520e-01,1.753792312901420181e-01,4.766845703125000520e-03,-1.905517578125000278e-02,2.400873664007043473e+01,1.019565914933645429e-01,2.860818185760639204e-02,6.400933643805133133e-02,1.921082426803427667e-02,-5.889759398996829987e-03,-3.059045374393463135e-01,1.861160711446080640e+00,8.861470381366174376e-01,1.874363421979985844e+00,8.904072136940459625e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
4.022190570831298828e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.142047075866022943e-01,1.758444826906733482e-01,4.766845703125000520e-03,-2.064208984375000278e-02,2.526796554972207787e+01,1.110336657499251811e-01,2.949547997208954581e-02,7.132795595512847475e-02,2.090604000043314384e-02,4.183551296591758728e-02,1.087238080799579620e-03,1.861521796384129956e+00,8.868522802935998595e-01,1.876422020453060613e+00,8.909464548814551854e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
4.235696792602539062e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.141725379434572307e-01,1.763397935617659062e-01,4.766845703125000520e-03,-2.222900390625000278e-02,2.660875923827480349e+01,1.207497932705129118e-01,3.027098976127550606e-02,7.900452937255525443e-02,2.245245517077586878e-02,4.532090947031974792e-02,9.551820904016494751e-02,1.862304762997899488e+00,8.887343565570275938e-01,1.878644922304293807e+00,8.914638353110828639e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
4.398930072784423828e-01,3.145000000000000018e-01,1.665000000000000091e-01,3.141468226966402377e-01,1.767184023989508967e-01,4.766845703125000520e-03,-2.222900390625000278e-02,2.763379456135143997e+01,1.211642424770758009e-01,3.015164069949265863e-02,8.623128178447542203e-02,2.378899950110489186e-02,7.938844710588455200e-02,9.073229134082794189e-02,1.863492743172917798e+00,8.897028128253381407e-01,1.879923191553938944e+00,8.917413134101096484e-01,-1.278602323103635419e+00,-6.073983537674374489e-01
