1.098132133483886719e-02,3.145000000000000573e-01,3.145000000000000018e-01,3.144999999097998766e-01,3.144999999097998766e-01
2.320437431335449219e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144999381899329371e-01,3.144999381899329371e-01
2.420504093170166016e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144999315650229277e-01,3.144999315650229277e-01
2.520575523376464844e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144999244997740973e-01,3.144999244997740973e-01
2.620646953582763672e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144999169797015881e-01,3.144999169797015881e-01
2.720718383789062500e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144999089898047884e-01,3.144999089898047884e-01
2.820973396301269531e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144999004988706104e-01,3.144999004988706104e-01
2.929961681365966797e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998906979056819e-01,3.144998906979056819e-01
3.031697273254394531e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998809956179309e-01,3.144998809956179309e-01
3.141603469848632812e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998698938492043e-01,3.144998698938492043e-01
3.241863250732421875e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998591870153404e-01,3.144998591870153404e-01
3.343005180358886719e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998478086017402e-01,3.144998478086017402e-01
3.443253040313720703e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998359418059164e-01,3.144998359418059164e-01
3.544373512268066406e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998233605507676e-01,3.144998233605507676e-01
3.644442558288574219e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144998102887433533e-01,3.144998102887433533e-01
3.752551078796386719e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144997954522919525e-01,3.144997954522919525e-01
3.857142925262451172e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144997803721143459e-01,3.144997803721143459e-01
3.967061042785644531e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144997637319061901e-01,3.144997637319061901e-01
4.067311286926269531e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144997478278491743e-01,3.144997478278491743e-01
4.177210330963134766e-01,3.145000000000000573e-01,3.145000000000000018e-01,3.144997295735127985e-01,3.144997295735127985e-01
