1.000833511352539062e-02,8.392299112488644823e+02,8.578725875104776151e+02,8.499999997923113142e+02,8.499999997923113142e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499999997923113142e+02,8.499999997923113142e+02,1.334063134240308734e+01
2.285692691802978516e-01,8.392541651107461576e+02,8.579017262357231175e+02,8.499997462704786813e+02,8.499997462704786813e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499997462704786813e+02,8.499997462704786813e+02,1.333824583037526068e+01
2.385926246643066406e-01,8.392168831959818363e+02,8.579203599826407753e+02,8.499997146700284247e+02,8.499997146700284247e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499997146700284247e+02,8.499997146700284247e+02,1.337931525773638874e+01
2.576060295104980469e-01,8.392222849061631678e+02,8.578928829804224279e+02,8.499996473447350809e+02,8.499996473447350809e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499996473447350809e+02,8.499996473447350809e+02,1.335869417019588035e+01
2.776041030883789062e-01,8.391761972056290233e+02,8.579279578046355255e+02,8.499995652571658411e+02,8.499995652571658411e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499995652571658411e+02,8.499995652571658411e+02,1.341658318521525572e+01
2.983303070068359375e-01,8.390782254955340704e+02,8.580277739383934659e+02,8.499994668261017523e+02,8.499994668261017523e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499994668261017523e+02,8.499994668261017523e+02,1.355460170162788103e+01
3.174607753753662109e-01,8.388782653286079949e+02,8.581310984372896655e+02,8.499993628197205453e+02,8.499993628197205453e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499993628197205453e+02,8.499993628197205453e+02,1.377693483910235095e+01
3.378739356994628906e-01,8.386897969794457595e+02,8.583637209399291805e+02,8.499992367049987934e+02,8.499992367049987934e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499992367049987934e+02,8.499992367049987934e+02,1.406655691426711741e+01
3.573594093322753906e-01,8.384585432745590197e+02,8.585980597775180740e+02,8.499991005594697526e+02,8.499991005594697526e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499991005594697526e+02,8.499991005594697526e+02,1.439189223417005792e+01
3.788616657257080078e-01,8.381099786591265683e+02,8.589130916949345647e+02,8.499989310031137393e+02,8.499989310031137393e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499989310031137393e+02,8.499989310031137393e+02,1.485965843070430736e+01
3.972730636596679688e-01,8.378782628667797781e+02,8.591703489915573755e+02,8.499987684977434128e+02,8.499987684977434128e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499987684977434128e+02,8.499987684977434128e+02,1.519949161994340869e+01
4.183926582336425781e-01,8.374508029690621242e+02,8.594851697554140628e+02,8.499985609431844296e+02,8.499985609431844296e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499985609431844296e+02,8.499985609431844296e+02,1.573028852034897795e+01
4.385564327239990234e-01,8.371483204016930131e+02,8.598651410665245294e+02,8.499983402192308404e+02,8.499983402192308404e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499983402192308404e+02,8.499983402192308404e+02,1.620113478344249458e+01
4.575254917144775391e-01,8.367124905464160065e+02,8.602182201098739824e+02,8.499981110787599619e+02,8.499981110787599619e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499981110787599619e+02,8.499981110787599619e+02,1.676181200041623498e+01
4.784159660339355469e-01,8.363463542720517125e+02,8.604805150483844045e+02,8.499978330315311723e+02,8.499978330315311723e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499978330315311723e+02,8.499978330315311723e+02,1.721189979598350561e+01
4.985141754150390625e-01,8.358494243497411844e+02,8.608706306863209647e+02,8.499975384917261181e+02,8.499975384917261181e+02,-8.070087513366710347e-03,-2.050621846658220657e-02,8.499975384917261181e+02,8.499975384917261181e+02,1.784357777035742032e+01
5.182397365570068359e-01,8.354102918953299195e+02,8.611722442404532103e+02,8.499972220252881243e+02,8.499972220252881243e+02,-8.070087513366710347e-03,-1.231003583581914175e-02,8.499972220252881243e+02,8.499972220252881243e+02,1.837551773762349683e+01
5.382838249206542969e-01,8.349894815814413960e+02,8.615796648651482883e+02,8.499968710024172651e+02,8.499968710024172651e+02,-8.070087513366710347e-03,-1.231003583581914175e-02,8.499968710024172651e+02,8.499968710024172651e+02,1.895739567818685956e+01
5.573170185089111328e-01,8.346205589464170771e+02,8.620238455527307906e+02,8.499965086507397700e+02,8.499965086507397700e+02,-8.070087513366710347e-03,-8.211944520437610209e-03,8.499965086507397700e+02,8.499965086507397700e+02,1.952118496054622199e+01
5.788249969482421875e-01,8.342375252721444667e+02,8.625560928616221190e+02,8.499960632148381592e+02,8.499960632148381592e+02,-8.070087513366710347e-03,-1.231003583581914175e-02,8.499960632148381592e+02,8.499960632148381592e+02,2.015157221706060398e+01
5.972874164581298828e-01,8.338302607242719660e+02,8.630139255184087688e+02,8.499956487760545087e+02,8.499956487760545087e+02,0.000000000000000000e+00,-8.211944520437610209e-03,8.499956487760545087e+02,8.499956487760545087e+02,2.075560888543710547e+01
6.182916164398193359e-01,8.333503112665368917e+02,8.634695958495801733e+02,8.499951392985371967e+02,8.499951392985371967e+02,0.000000000000000000e+00,-8.211944520437610209e-03,8.499951392985371967e+02,8.499951392985371967e+02,2.141521140593312467e+01
6.387979984283447266e-01,8.329279371621298651e+02,8.638734515907674449e+02,8.499946008757716527e+02,8.499946008757716527e+02,0.000000000000000000e+00,-8.211944520437610209e-03,8.499946008757716527e+02,8.499946008757716527e+02,2.199757958239216293e+01
6.581125259399414062e-01,8.325454647548797311e+02,8.643279734268451193e+02,8.499940547882927149e+02,8.499940547882927149e+02,1.231003583581914175e-02,-8.211944520437610209e-03,8.499940547882927149e+02,8.499940547882927149e+02,2.258128689182170845e+01
6.780149936676025391e-01,8.322776362572265043e+02,8.646970967132474470e+02,8.499934506080298888e+02,8.499934506080298888e+02,1.640812715120067503e-02,-1.576188967454435615e-05,8.499934506080298888e+02,8.499934506080298888e+02,2.302275584936804620e+01
6.972868442535400391e-01,8.319003891847357863e+02,8.650645949062213731e+02,8.499928235846524558e+02,8.499928235846524558e+02,1.640812715120067503e-02,0.000000000000000000e+00,8.499928235846524558e+02,8.499928235846524558e+02,2.354770632747392156e+01
7.180368900299072266e-01,8.315254347007291926e+02,8.654179503685941199e+02,8.499921001207562767e+02,8.499921001207562767e+02,1.640812715120067503e-02,0.000000000000000000e+00,8.499921001207562767e+02,8.499921001207562767e+02,2.406189077366828499e+01
7.387976646423339844e-01,8.312290245239082651e+02,8.657683667251344559e+02,8.499913237855729449e+02,8.499913237855729449e+02,2.050621846658220657e-02,-1.576188967454435615e-05,8.499913237855729449e+02,8.499913237855729449e+02,2.451405632491348285e+01
7.588474750518798828e-01,8.310941879042418350e+02,8.660160760142214258e+02,8.499905219055162888e+02,8.499905219055162888e+02,2.050621846658220657e-02,-1.576188967454435615e-05,8.499905219055162888e+02,8.499905219055162888e+02,2.477680009966494978e+01
7.783811092376708984e-01,8.309294930531225418e+02,8.662742977808991327e+02,8.499896892436283906e+02,8.499896892436283906e+02,2.050621846658220657e-02,-1.576188967454435615e-05,8.499896892436283906e+02,8.499896892436283906e+02,2.506949449096899585e+01
7.983069419860839844e-01,8.307771582513644262e+02,8.665385208686227543e+02,8.499887853529304493e+02,8.499887853529304493e+02,2.050621846658220657e-02,-1.576188967454435615e-05,8.499887853529304493e+02,8.499887853529304493e+02,2.535705743040768212e+01
8.172476291656494141e-01,8.306673009791952609e+02,8.668054909530667373e+02,8.499878730366945092e+02,8.499878730366945092e+02,2.050621846658220657e-02,-1.576188967454435615e-05,8.499878730366945092e+02,8.499878730366945092e+02,2.561477653640774932e+01
8.383162021636962891e-01,8.305448307416240823e+02,8.670582676924220777e+02,8.499867949174049500e+02,8.499867949174049500e+02,2.050621846658220657e-02,-1.576188967454435615e-05,8.499867949174049500e+02,8.499867949174049500e+02,2.587325170365135207e+01
8.587343692779541016e-01,8.304862642993932695e+02,8.672965678987154661e+02,8.499856838866450062e+02,8.499856838866450062e+02,2.050621846658220657e-02,-1.576188967454435615e-05,8.499856838866450062e+02,8.499856838866450062e+02,2.607477841744879399e+01
8.787226676940917969e-01,8.306321115864410558e+02,8.674440108741544009e+02,8.499845305886328788e+02,8.499845305886328788e+02,2.870240109734527312e-02,0.000000000000000000e+00,8.499845305886328788e+02,8.499845305886328788e+02,2.606433527019075669e+01
8.978683948516845703e-01,8.306529921806593393e+02,8.676292198410894798e+02,8.499833626649441385e+02,8.499833626649441385e+02,2.870240109734527312e-02,8.070087513366710347e-03,8.499833626649441385e+02,8.499833626649441385e+02,2.617325922655848558e+01
9.179441928863525391e-01,8.306915490181124824e+02,8.677846223759390796e+02,8.499820690629655928e+02,8.499820690629655928e+02,3.280049241272680466e-02,1.614017502673342069e-02,8.499820690629655928e+02,8.499820690629655928e+02,2.624985843889720627e+01
