1.095128059387207031e-02,8.449844482640892238e+02,8.507746921348655178e+02,8.499999997546339046e+02,8.499999997546339046e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499999997546339046e+02,8.499999997546339046e+02,5.075027589904697933e+00
2.275469303131103516e-01,8.450041726071237917e+02,8.507996767361403272e+02,8.499998066416990241e+02,8.499998066416990241e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499998066416990241e+02,8.499998066416990241e+02,5.059263936126277450e+00
2.375719547271728516e-01,8.450027111718869719e+02,8.508267236121339465e+02,8.499997841288529798e+02,8.499997841288529798e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499997841288529798e+02,8.499997841288529798e+02,5.065033765558724532e+00
2.565855979919433594e-01,8.450191913501878389e+02,8.507762759153565639e+02,8.499997367141220366e+02,8.499997367141220366e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499997367141220366e+02,8.499997367141220366e+02,5.040718723878608643e+00
2.765822410583496094e-01,8.450755572631330779e+02,8.507967720724350329e+02,8.499996797300690332e+02,8.499996797300690332e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499996797300690332e+02,8.499996797300690332e+02,4.988219950206882913e+00
2.977437973022460938e-01,8.450013081249337574e+02,8.508133945672489062e+02,8.499996108366702856e+02,8.499996108366702856e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499996108366702856e+02,8.499996108366702856e+02,5.064116305764233772e+00
3.160500526428222656e-01,8.449234268685722782e+02,8.508199565830177562e+02,8.499995435687565077e+02,8.499995435687565077e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499995435687565077e+02,8.499995435687565077e+02,5.141987773989594501e+00
3.367512226104736328e-01,8.448627908865386189e+02,8.508634200798655911e+02,8.499994582911397174e+02,8.499994582911397174e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499994582911397174e+02,8.499994582911397174e+02,5.208817715938022452e+00
3.571412563323974609e-01,8.449046225039313640e+02,8.508706577420191479e+02,8.499993640657939977e+02,8.499993640657939977e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499993640657939977e+02,8.499993640657939977e+02,5.168708180232314930e+00
3.772706985473632812e-01,8.448383982664341829e+02,8.509425107744737033e+02,8.499992603889711518e+02,8.499992603889711518e+02,-3.916673506302871012e-03,-7.963392812619703859e-03,8.499992603889711518e+02,8.499992603889711518e+02,5.246352936811200074e+00
