1.014137268066406250e-02,3.144999999999999463e-01,3.145000000000000018e-01,3.144963417080777202e-01,3.144963417080777202e-01,0.000000000000000000e+00,-7.940673828124999653e-03,1.398271905835218876e-02,3.476074358757978017e-02,-2.283706780666189262e-02,2.993949781480314577e-03,-1.966961207177299765e-03,1.392589882016181946e-02,1.291028410196304321e-02,2.878051833310399488e+00,7.237200895892541563e-01,2.955357984647438485e+00,5.044486385335488210e-01,-2.646410223112267701e-01,-7.991459522531427773e-01
2.392463684082031250e-01,3.144999999999999463e-01,3.145000000000000018e-01,3.125093515198139604e-01,3.125093515198139604e-01,0.000000000000000000e+00,-7.940673828124999653e-03,7.608654266476917449e+00,3.085008100215537452e-02,-2.393202224097581293e-02,8.129284211406340860e-03,-5.656362742913254200e-03,3.261158615350723267e-02,-1.058758378028869629e+00,2.963781193890843824e+00,4.869017759906213993e-01,2.955272891945675440e+00,5.037827816733952968e-01,-2.646410223112267701e-01,-8.068158561925709016e-01
2.542572021484375000e-01,3.126127916729783407e-01,3.159237143280026472e-01,3.122582423401182306e-01,3.122582423401182306e-01,0.000000000000000000e+00,-7.940673828124999653e-03,9.952916961931924433e+00,3.067537477402765625e-02,-2.388406935426599237e-02,1.202813025186738605e-02,-8.800404949928340367e-03,4.440987110137939453e-02,-6.619977355003356934e-01,2.963559703030858472e+00,4.810390631305139775e-01,2.955571029763801150e+00,5.035586441171696626e-01,-2.631070415233411897e-01,-8.114177985562278650e-01
2.742710113525390625e-01,3.108374495171643548e-01,3.169133081838222399e-01,3.119022169679198653e-01,3.119022169679198653e-01,0.000000000000000000e+00,-7.940673828124999653e-03,1.384584990240605329e+01,3.084434557909568331e-02,-2.387200397403475144e-02,1.525486552428688067e-02,-1.139768380630844929e-02,-3.575426936149597168e-01,1.454701185226440430e+00,2.956056074300084546e+00,5.079217115985315001e-01,2.955906328677846417e+00,5.033207743668369760e-01,-2.615730607354553872e-01,-8.190877024956559893e-01
2.912833690643310547e-01,3.092928803753874356e-01,3.181158769859834812e-01,3.115809557803075891e-01,3.115809557803075891e-01,0.000000000000000000e+00,-7.940673828124999653e-03,1.871326139676555655e+01,3.121665426399154036e-02,-2.366800088174887337e-02,1.797238260141040961e-02,-1.352894434969508126e-02,-7.409300804138183594e-01,1.025994062423706055e+00,2.940961794057164624e+00,5.272035757647912657e-01,2.956266420825768737e+00,5.031590768825854321e-01,-2.600390799475698067e-01,-8.236896448593129527e-01
3.116633892059326172e-01,3.084600174189247590e-01,3.189244169647225680e-01,3.111741859135557231e-01,3.111741859135557231e-01,0.000000000000000000e+00,-7.940673828124999653e-03,2.219391133275733452e+01,3.155353945231149926e-02,-2.333979789015579523e-02,2.028286211211778600e-02,-1.524723408511657191e-02,-7.909629940986633301e-01,6.146577596664428711e-01,2.925092772641454175e+00,5.358042875873010313e-01,2.956626334165308734e+00,5.030486625352358354e-01,-2.585050991596842263e-01,-8.282915872229699161e-01
3.319888114929199219e-01,3.086999168445823116e-01,3.191519484021360653e-01,3.107454295247004672e-01,3.107454295247004672e-01,0.000000000000000000e+00,-7.940673828124999653e-03,2.338324925998838921e+01,3.173574568965580045e-02,-2.302866241761778593e-02,2.224004694830196069e-02,-1.661446419547562420e-02,-5.371679067611694336e-01,-1.226469278335571289e-01,2.914610938229833081e+00,5.324068228351037657e-01,2.956972183985601799e+00,5.029348200638229516e-01,-2.569711183717986458e-01,-8.282915872229699161e-01
3.520061969757080078e-01,3.085829910305786239e-01,3.195732067848945368e-01,3.103014151643304075e-01,3.103014151643304075e-01,0.000000000000000000e+00,-7.940673828124999653e-03,2.548565550773710697e+01,3.174513995215379192e-02,-2.286836486729780862e-02,2.387658893280190237e-02,-1.770557008105015998e-02,-1.499303281307220459e-01,-4.038493335247039795e-01,2.912391261258397535e+00,5.249295393573205626e-01,2.957300320464805843e+00,5.027643734727923475e-01,-2.569711183717986458e-01,-8.298255680108557186e-01
3.730490207672119141e-01,3.082255197264737179e-01,3.197667538727266834e-01,3.098122445595845598e-01,3.098122445595845598e-01,0.000000000000000000e+00,-7.940673828124999653e-03,2.724371934395275829e+01,3.167389919085855654e-02,-2.287761932561158465e-02,2.522589269064662298e-02,-1.859571225967518102e-02,2.266967594623565674e-01,-1.958737522363662720e-01,2.917570070424352124e+00,5.223312536822717345e-01,2.957619412411398585e+00,5.025283754158834659e-01,-2.554371375839128433e-01,-8.313595487987410770e-01
3.935153484344482422e-01,3.084667115561561812e-01,3.199946440339042075e-01,3.093153268014086077e-01,3.093153268014086077e-01,0.000000000000000000e+00,-7.940673828124999653e-03,2.895400301558292355e+01,3.157924365800969524e-02,-2.305256755501069316e-02,2.632847616375713282e-02,-1.934838360561516590e-02,4.177644252777099609e-01,4.964950680732727051e-02,2.925091938176427320e+00,5.224743048297326720e-01,2.957935115681825877e+00,5.022266320421948649e-01,-2.554371375839128433e-01,-8.313595487987410770e-01
4.140222072601318359e-01,3.081092402520512197e-01,3.201881911217362986e-01,3.087974209104627499e-01,3.087974209104627499e-01,0.000000000000000000e+00,-7.940673828124999653e-03,3.084199922471187350e+01,3.148908078140437439e-02,-2.323111971061421477e-02,2.722520972127718056e-02,-2.000184654382110641e-02,2.712135016918182373e-01,4.317176993936300278e-03,2.931196645894322828e+00,5.226445356952111876e-01,2.958250352742686662e+00,5.019216833311967996e-01,-2.554371375839128433e-01,-8.328935295866268795e-01
4.337732791900634766e-01,3.077514724711309935e-01,3.203811896279532001e-01,3.082805423136273926e-01,3.082805423136273926e-01,0.000000000000000000e+00,-7.940673828124999653e-03,3.273569703942434472e+01,3.143983620051266775e-02,-2.332068165844629684e-02,2.795546440617195996e-02,-2.056583641673241647e-02,1.099929362535476685e-01,1.399966422468423843e-02,2.933304146924291089e+00,5.227289358722131407e-01,2.958569299361171634e+00,5.016501803780719637e-01,-2.554371375839128433e-01,-8.344275103745122379e-01
4.547100067138671875e-01,3.077514724711309935e-01,3.203811896279532001e-01,3.077142491939161006e-01,3.077142491939161006e-01,0.000000000000000000e+00,-7.940673828124999653e-03,3.423512196319735779e+01,3.143219419763938066e-02,-2.333096255671419927e-02,2.855502547480051265e-02,-2.104127265331253230e-02,-1.811822131276130676e-02,7.607743144035339355e-03,2.932959512868199781e+00,5.226273695575158751e-01,2.958892454819987528e+00,5.014091803100958478e-01,-2.554371375839128433e-01,-8.344275103745122379e-01
4.747607707977294922e-01,3.073934090552570275e-01,3.205736390984109674e-01,3.071551221385790398e-01,3.071551221385790398e-01,0.000000000000000000e+00,-7.940673828124999653e-03,3.627197986625818515e+01,3.143764305010726678e-02,-2.331182885704066385e-02,2.905111701798798046e-02,-2.143404756048730361e-02,-5.294139310717582703e-02,-4.163936525583267212e-02,2.931911424794469312e+00,5.221638838397424376e-01,2.959217015590623223e+00,5.011797304648306639e-01,-2.554371375839128433e-01,-8.359614911623980404e-01
4.918732643127441406e-01,3.073934090552570275e-01,3.205736390984109674e-01,3.066656398581668608e-01,3.066656398581668608e-01,0.000000000000000000e+00,-7.940673828124999653e-03,3.764061446559334456e+01,3.144432728068091709e-02,-2.328750438791719890e-02,2.946279665882569135e-02,-2.175541984465046916e-02,-3.988061100244522095e-02,-5.713669955730438232e-02,2.931641415753636792e+00,5.215306440936486876e-01,2.959541772568737628e+00,5.009525316985884436e-01,-2.554371375839128433e-01,-8.359614911623980404e-01
5.123577117919921875e-01,3.073934090552570275e-01,3.205736390984109674e-01,3.060656843724595677e-01,3.060656843724595677e-01,0.000000000000000000e+00,-7.940673828124999653e-03,3.937454795627344595e+01,3.143527751850466734e-02,-2.329314770640263099e-02,2.980335645672770387e-02,-2.201982339965600013e-02,1.496971771121025085e-02,-4.238198697566986084e-02,2.932116941609654859e+00,5.207715193377893126e-01,2.959864814719584736e+00,5.007137062001748573e-01,-2.554371375839128433e-01,-8.359614911623980404e-01
5.319902896881103516e-01,3.073934090552570275e-01,3.205736390984109674e-01,3.054772218782747517e-01,3.054772218782747517e-01,0.000000000000000000e+00,-7.940673828124999653e-03,4.112849203929398101e+01,3.142003375859091924e-02,-2.330499290520520947e-02,3.008315888202487201e-02,-2.224018698223997198e-02,1.490622013807296753e-02,-4.300581663846969604e-02,2.933046893277440503e+00,5.200042883502404845e-01,2.960187061407820064e+00,5.004723660553034303e-01,-2.554371375839128433e-01,-8.359614911623980404e-01
5.530266761779785156e-01,3.070350508469874007e-01,3.207655390802572337e-01,3.048330969482622721e-01,3.048330969482622721e-01,0.000000000000000000e+00,-7.940673828124999653e-03,4.346995581036908618e+01,3.140255243391944923e-02,-2.332411213282110929e-02,3.031194381180940881e-02,-2.242525761836994258e-02,2.455659210681915283e-02,-4.181031510233879089e-02,2.933426932492528394e+00,5.193815390216272032e-01,2.960508897326476152e+00,5.002280234485552146e-01,-2.554371375839128433e-01,-8.374954719502838429e-01
5.738012790679931641e-01,3.070350508469874007e-01,3.207655390802572337e-01,3.041842526303858985e-01,3.041842526303858985e-01,0.000000000000000000e+00,-7.940673828124999653e-03,4.547180720600905346e+01,3.139565180845733938e-02,-2.332172346295449325e-02,3.049921813605388499e-02,-2.257988891913828219e-02,1.927978917956352234e-02,-5.686735361814498901e-02,2.933278516927037671e+00,5.186195532428186095e-01,2.960831752583137355e+00,4.999920084733644465e-01,-2.554371375839128433e-01,-8.374954719502838429e-01
5.941989421844482422e-01,3.070350508469874007e-01,3.207655390802572337e-01,3.035359043502262044e-01,3.035359043502262044e-01,0.000000000000000000e+00,-7.940673828124999653e-03,4.751719838861870215e+01,3.139274482731262139e-02,-2.331677134091238168e-02,3.065338777935115028e-02,-2.270725110645300387e-02,-8.158672600984573364e-03,-7.916219532489776611e-03,2.933428482213292554e+00,5.178551832782190001e-01,2.961154989468799847e+00,4.997570334585996754e-01,-2.554371375839128433e-01,-8.374954719502838429e-01
6.147360801696777344e-01,3.070350508469874007e-01,3.207655390802572337e-01,3.028728611077971533e-01,3.028728611077971533e-01,0.000000000000000000e+00,-7.940673828124999653e-03,4.964974093247261777e+01,3.138190677891559976e-02,-2.332077672247218070e-02,3.077981623622975602e-02,-2.281259228960563074e-02,2.496626600623130798e-02,-2.245128713548183441e-02,2.934000806012425855e+00,5.171108404742639220e-01,2.961477297273550580e+00,4.995185596069107170e-01,-2.554371375839128433e-01,-8.374954719502838429e-01
6.299884319305419922e-01,3.070350508469874007e-01,3.207655390802572337e-01,3.023743785276462592e-01,3.023743785276462592e-01,0.000000000000000000e+00,-7.940673828124999653e-03,5.127709089540174858e+01,3.136320621869631564e-02,-2.334097781179822820e-02,3.088192191041612411e-02,-2.290187226667572337e-02,4.473307728767395020e-02,-3.105266392230987549e-02,2.935082511105809644e+00,5.164590040790002501e-01,2.961798602031011640e+00,4.992736279884387729e-01,-2.554371375839128433e-01,-8.374954719502838429e-01
