1.092934608459472656e-02,3.144999999999999463e-01,3.145000000000000018e-01,3.144957511600237066e-01,3.144957511600237066e-01,-4.687500000000000694e-03,0.000000000000000000e+00,1.623991113178795478e-02,-1.543105860974268786e-02,-1.108101829475905548e-02,-1.329080157225305103e-03,-9.544103168732912153e-04,-2.236825786530971527e-02,1.170501857995986938e-02,2.961370543637547925e+00,7.773680845843713438e-01,2.870415367657947581e+00,5.711734225299333056e-01
2.431836128234863281e-01,3.144999999999999463e-01,3.145000000000000018e-01,3.124448249408905420e-01,3.124448249408905420e-01,-1.875000000000000278e-02,4.687500000000000694e-03,7.855287680117454485e+00,-3.647422221316098251e-02,-5.226372931435768060e-02,-5.570744473563467823e-03,-6.245898966404698181e-03,-6.087926626205444336e-01,-1.071039438247680664e+00,2.727728442349706128e+00,5.379567305194299376e-01,2.867896691148232868e+00,5.545832835469716171e-01
2.532069683074951172e-01,3.144999999999999463e-01,3.145000000000000018e-01,3.122762591878070482e-01,3.122762591878070482e-01,-1.875000000000000278e-02,6.250000000000000347e-03,8.499579502177731172e+00,-4.011862698473765698e-02,-5.020749228869888364e-02,-1.120808319235900609e-02,-1.399584468193643474e-02,-5.456883907318115234e-01,-6.436356306076049805e-01,2.717924551167760328e+00,5.336933294879357970e-01,2.867115678451094052e+00,5.548697988802332448e-01
2.692191600799560547e-01,3.033612323195533644e-01,3.052162791924621921e-01,3.119943426927408447e-01,3.119943426927408447e-01,-1.875000000000000278e-02,6.250000000000000347e-03,2.966488499839837800e+01,-4.176041923563045266e-02,-4.968488859656516182e-02,-1.632963289803750218e-02,-2.018866558999286506e-02,2.783183753490447998e-01,1.443113207817077637e+00,2.728675321736607984e+00,5.603318373309533751e-01,2.866522203578661721e+00,5.545638289551666489e-01
2.892167568206787109e-01,3.014137062049355165e-01,3.039777049360619654e-01,3.116208799656036699e-01,3.116208799656036699e-01,-1.875000000000000278e-02,4.687500000000000694e-03,3.446391287732414099e+01,-3.948853372576485721e-02,-5.088470207428741343e-02,-2.051467234934506098e-02,-2.537303691091817928e-02,1.856866598129272461e+00,1.153722524642944336e+00,2.765342907109532788e+00,5.798688093768518126e-01,2.866351136776385644e+00,5.535741119442132430e-01
3.073868751525878906e-01,2.985758901048299885e-01,3.018634818453452828e-01,3.112614886104080880e-01,3.112614886104080880e-01,-1.875000000000000278e-02,4.687500000000000694e-03,4.266907165245314815e+01,-4.491660123943332777e-02,-4.719262074491417658e-02,-2.425063782035843940e-02,-2.944968683170654661e-02,2.816729545593261719e+00,4.261260032653808594e-01,2.820793823399815992e+00,5.869856039630334532e-01,2.865339229438059743e+00,5.545292460206521223e-01
3.289017677307128906e-01,2.954633973366881938e-01,2.988434032509466043e-01,3.108120027396335527e-01,3.108120027396335527e-01,-2.187500000000000208e-02,4.687500000000000694e-03,5.260400054332680497e+01,-5.341468915587110206e-02,-5.334523564929891104e-02,-2.854250693442894962e-02,-3.303601765800088380e-02,2.796944618225097656e+00,-2.519240677356719971e-01,2.873899654546056226e+00,5.819082419024865782e-01,2.863927461935047880e+00,5.515835689380105267e-01
3.481256961822509766e-01,2.927051444256260626e-01,2.966153632424067266e-01,3.103891403725547726e-01,3.103891403725547726e-01,-2.187500000000000208e-02,4.687500000000000694e-03,6.058158894844000031e+01,-5.668315062904451251e-02,-4.989286742877573760e-02,-3.310851220894631824e-02,-3.623713849059721076e-02,2.012644767761230469e+00,-4.552199840545654297e-01,2.914149717488561109e+00,5.734090963946740782e-01,2.863015825034499251e+00,5.524175566785839431e-01
3.689143657684326172e-01,2.905564992690323756e-01,2.943755397432342713e-01,3.099101304999583584e-01,3.099101304999583584e-01,-2.187500000000000208e-02,1.562500000000000087e-03,6.707313975041964227e+01,-4.527658712895232113e-02,-5.740926334828190536e-02,-3.618703924115728582e-02,-3.923686848770838870e-02,5.535700917243957520e-01,-1.902806609869003296e-01,2.922329024472508863e+00,5.705547491656701720e-01,2.863717539283932467e+00,5.488985547470132120e-01
3.880314826965332031e-01,2.897067039401970967e-01,2.934704259720820052e-01,3.094504678068675796e-01,3.094504678068675796e-01,-2.187500000000000208e-02,0.000000000000000000e+00,6.864960356136980124e+01,-3.851248103636304571e-02,-6.228109597438834938e-02,-3.717021458034167752e-02,-4.278686439498834149e-02,-8.850452899932861328e-01,6.068910285830497742e-02,2.904624418416295484e+00,5.711317221270959532e-01,2.864014678729914110e+00,5.463604881100985189e-01
