1.094746589660644531e-02,3.145000000000000018e-01,3.145000000000000018e-01,3.144957370606724090e-01,3.144957370606724090e-01,0.000000000000000000e+00,-3.179931640625000087e-03,1.629380165587093754e-02,1.359790035670706103e-02,-9.784115720819063639e-03,1.171189871096446709e-03,-8.427078393913001132e-04,4.397049546241760254e-03,-2.810865268111228943e-02,2.948479727902684644e+00,7.784061590777795470e-01,2.952116855500718451e+00,5.727024138466403347e-01
2.331056594848632812e-01,3.145000000000000018e-01,3.145000000000000018e-01,3.126080748905233353e-01,3.126080748905233353e-01,0.000000000000000000e+00,-3.179931640625000087e-03,7.231313915719191243e+00,1.265374743305945973e-02,-9.445481748913525308e-03,3.230499898974112990e-03,-2.353791717874084439e-03,-9.335004724562168121e-03,-1.042963743209838867e+00,2.939993218579564527e+00,5.398645559894006407e-01,2.952149623206488105e+00,5.727375247328067021e-01
2.431123256683349609e-01,3.141725659789945113e-01,3.147409007479336496e-01,3.124460017442464710e-01,3.124460017442464710e-01,0.000000000000000000e+00,-3.179931640625000087e-03,7.761786434968276360e+00,1.258256800969182604e-02,-9.415317506347119919e-03,4.847621581954078551e-03,-3.572811020591578745e-03,-9.441414847970008850e-03,-6.265161633491516113e-01,2.939934686818395093e+00,5.362186590777795470e-01,2.952270716481771640e+00,5.726526962932414477e-01
2.591235637664794922e-01,3.138447628062567829e-01,3.149812989351354342e-01,3.121738872112533314e-01,3.121738872112533314e-01,0.000000000000000000e+00,-3.179931640625000087e-03,8.829769786790626185e+00,1.265221419658994241e-02,-9.444849937841557838e-03,6.186045180488455170e-03,-4.581787153714383595e-03,3.450461477041244507e-02,1.413358449935913086e+00,2.940453843274388745e+00,5.616192976581018126e-01,2.952406885777554280e+00,5.725442937251800091e-01
2.771363258361816406e-01,3.131880520918616240e-01,3.154605853658064563e-01,3.118492942954208536e-01,3.118492942954208536e-01,0.000000000000000000e+00,-3.179931640625000087e-03,1.040933433461672486e+01,1.273154200803083315e-02,-9.484922487071629355e-03,7.306742555995455156e-03,-5.422951746355128382e-03,1.273472458124160767e-01,1.184938788414001465e+00,2.942076400914464429e+00,5.848980108844201720e-01,2.952544851911619528e+00,5.724313712861378578e-01
2.961506843566894531e-01,3.122002366942243090e-01,3.161757317028245362e-01,3.114859548634789088e-01,3.114859548634789088e-01,0.000000000000000000e+00,-3.179931640625000087e-03,1.282124257011011004e+01,1.281238168694087340e-02,-9.530463973708620112e-03,8.248183412246075027e-03,-6.126590944562603815e-03,9.222964197397232056e-02,1.068060040473937988e+00,2.943298653760228589e+00,6.045231978045861876e-01,2.952683796912905390e+00,5.723158497384778221e-01
3.162386417388916016e-01,3.115398692511946455e-01,3.166499671772602387e-01,3.110796551281247435e-01,3.110796551281247435e-01,0.000000000000000000e+00,-3.179931640625000087e-03,1.510619176644352102e+01,1.286126176803073333e-02,-9.550554725323014485e-03,9.038624079695601124e-03,-6.714673891450619048e-03,-4.111360758543014526e-03,5.083678364753723145e-01,2.943258361020360425e+00,6.119132200824182188e-01,2.952819980352453744e+00,5.722100433855165091e-01
3.380050659179687500e-01,3.112091407058750758e-01,3.168863246137360035e-01,3.106142140285756970e-01,3.106142140285756970e-01,0.000000000000000000e+00,-3.179931640625000087e-03,1.702773678139838864e+01,1.286859989660968200e-02,-9.549262731366926424e-03,9.697745207932357767e-03,-7.203072575959671049e-03,-1.454370375722646713e-02,-5.131678283214569092e-02,2.942838267483983472e+00,6.096277395831506407e-01,2.952952000970452406e+00,5.721125857843568641e-01
3.570919036865234375e-01,3.112091407058750758e-01,3.168863246137360035e-01,3.101852615246681877e-01,3.101852615246681877e-01,0.000000000000000000e+00,-3.179931640625000087e-03,1.832116992330136185e+01,1.285651657957440248e-02,-9.540154463587139505e-03,1.024291716354370010e-02,-7.606443731542966019e-03,-5.708132870495319366e-03,-2.473334968090057373e-01,2.942537621655736402e+00,6.057491461383264220e-01,2.953081917153347558e+00,5.720182685881325391e-01
3.765318393707275391e-01,3.112091407058750758e-01,3.168863246137360035e-01,3.097291299670492659e-01,3.097291299670492659e-01,0.000000000000000000e+00,-3.179931640625000087e-03,1.975301606129825061e+01,1.284624176451600909e-02,-9.537422953521739258e-03,1.069225187013169223e-02,-7.939310248456902391e-03,1.306621916592121124e-02,-8.649788051843643188e-02,2.942728594937596753e+00,6.048350493060510313e-01,2.953211913007819600e+00,5.719214936027915419e-01
