1.098513603210449219e-02,8.367454148701328904e+02,8.595217036084804931e+02,8.499999997441273081e+02,8.499999997441273081e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.632013678442555360e+01
2.305173873901367188e-01,8.352801359250329369e+02,8.604998636112443364e+02,8.499996734086560082e+02,8.499996734086560082e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.808089538773775828e+01
2.405421733856201172e-01,8.352918354164448829e+02,8.605029392395467767e+02,8.499996308575229023e+02,8.499996308575229023e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.807314952365769400e+01
2.585380077362060547e-01,8.352862416849031888e+02,8.605559413466680780e+02,8.499995447721737492e+02,8.499995447721737492e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.810852827746862914e+01
2.785522937774658203e-01,8.351870304690953617e+02,8.605872580587392804e+02,8.499994331184103658e+02,8.499994331184103658e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.820739710152126989e+01
2.995178699493408203e-01,8.351389092991340704e+02,8.605936115296644857e+02,8.499992963375011641e+02,8.499992963375011641e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.825022239100037069e+01
3.180379867553710938e-01,8.350667063570002711e+02,8.606180157163389595e+02,8.499991569803847824e+02,8.499991569803847824e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.832316136680476859e+01
3.382246494293212891e-01,8.350693246122294795e+02,8.606666897591544512e+02,8.499989834233642796e+02,8.499989834233642796e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.834924169233030611e+01
3.583238124847412109e-01,8.349742952026780358e+02,8.607315488674912558e+02,8.499987861908523428e+02,8.499987861908523428e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.846422281404728594e+01
3.788044452667236328e-01,8.349362107556528372e+02,8.607782446825324314e+02,8.499985579526955917e+02,8.499985579526955917e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.852230949632583545e+01
3.979172706604003906e-01,8.348472744660864464e+02,8.608618233023410085e+02,8.499983180978258588e+02,8.499983180978258588e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.864322580615809244e+01
4.181609153747558594e-01,8.347463331829169420e+02,8.609756381842084920e+02,8.499980335412346903e+02,8.499980335412346903e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.879154510723771310e+01
4.388575553894042969e-01,8.346293719452964979e+02,8.611101745651576493e+02,8.499977076970877761e+02,8.499977076970877761e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.896503792966775492e+01
4.589233398437500000e-01,8.345373142862490567e+02,8.613686902462702619e+02,8.499973555662452327e+02,8.499973555662452327e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.919166821264701284e+01
4.797439575195312500e-01,8.344263883107410038e+02,8.615227158927484652e+02,8.499969497629566604e+02,8.499969497629566604e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.937229126396462320e+01
4.988703727722167969e-01,8.343135371127484632e+02,8.617473255619058818e+02,8.499965382286451359e+02,8.499965382286451359e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.959687543851665836e+01
5.182106494903564453e-01,8.342245260217493978e+02,8.620199260414869968e+02,8.499960819092266320e+02,8.499960819092266320e+02,4.091852038573391866e-03,-1.632037537224099999e-02,1.983216586328154563e+01
5.382199287414550781e-01,8.340590701771679960e+02,8.623574880749133627e+02,8.499955646401930380e+02,8.499955646401930380e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.016901105101376501e+01
5.587298870086669922e-01,8.339894659896860958e+02,8.626530537617688879e+02,8.499949838218012701e+02,8.499949838218012701e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.040596323821222313e+01
5.782427787780761719e-01,8.339631823009412983e+02,8.629601408574067136e+02,8.499943808364134838e+02,8.499943808364134838e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.061820213805539126e+01
5.989062786102294922e-01,8.338366639668483913e+02,8.632637041158920965e+02,8.499936855681087309e+02,8.499936855681087309e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.090795875455343733e+01
6.182625293731689453e-01,8.337052528262697706e+02,8.635331514980141492e+02,8.499929783929931091e+02,8.499929783929931091e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.118080007579572666e+01
6.377856731414794922e-01,8.335603054290804721e+02,8.638729792366104903e+02,8.499922073733735033e+02,8.499922073733735033e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.151007273409582510e+01
6.590733528137207031e-01,8.333997691022809704e+02,8.641982016546369323e+02,8.499912970355522930e+02,8.499912970355522930e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.184296083447230430e+01
6.782076358795166016e-01,8.333625147731041807e+02,8.646049962343577135e+02,8.499904135750336991e+02,8.499904135750336991e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.213759347520464615e+01
6.983735561370849609e-01,8.332731768076405388e+02,8.650077625285241538e+02,8.499894122479204270e+02,8.499894122479204270e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.247183509297314785e+01
7.187676429748535156e-01,8.333207665750164779e+02,8.654090844390764232e+02,8.499883226859485603e+02,8.499883226859485603e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.270698834627349783e+01
7.385592460632324219e-01,8.334576179430083585e+02,8.657236510557340807e+02,8.499871877853227033e+02,8.499871877853227033e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.282242220784100439e+01
7.592265605926513672e-01,8.334153447741873606e+02,8.662005731527706303e+02,8.499859172752704808e+02,8.499859172752704808e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.318402334021000399e+01
7.793300151824951172e-01,8.333519577220849897e+02,8.665619823731440192e+02,8.499845938450232552e+02,8.499845938450232552e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.348306612881590283e+01
7.985076904296875000e-01,8.334211905479667166e+02,8.669613173100171934e+02,8.499832472555895038e+02,8.499832472555895038e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.371827534117030467e+01
8.177888393402099609e-01,8.333961422190811845e+02,8.673541100990462382e+02,8.499818070697037911e+02,8.499818070697037911e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.401835113159267010e+01
8.378705978393554688e-01,8.332470437356989805e+02,8.678419849647625597e+02,8.499802111992469236e+02,8.499802111992469236e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.447533156902276019e+01
8.586173057556152344e-01,8.333469883886948537e+02,8.683050314124320721e+02,8.499784554104940071e+02,8.499784554104940071e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.474811272101380055e+01
8.793694972991943359e-01,8.335306739260868198e+02,8.688130572243928782e+02,8.499765856932361885e+02,8.499765856932361885e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.500561284185889477e+01
8.993613719940185547e-01,8.335708573296030863e+02,8.693331047339629549e+02,8.499746727245756119e+02,8.499746727245756119e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.537388518485905919e+01
9.182689189910888672e-01,8.335545638489807061e+02,8.698524199169121403e+02,8.499727586437038553e+02,8.499727586437038553e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.578290233187434666e+01
9.377827644348144531e-01,8.335731983278892585e+02,8.704105778739567540e+02,8.499706722543247679e+02,8.499706722543247679e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.620432965957335014e+01
9.589695930480957031e-01,8.334848961571974542e+02,8.709745019201297964e+02,8.499682745882885229e+02,8.499682745882885229e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.670137358301167296e+01
9.791390895843505859e-01,8.334812758902053247e+02,8.715660187069750009e+02,8.499658591277006963e+02,8.499658591277006963e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.717183060384465065e+01
9.994728565216064453e-01,8.334835639323647456e+02,8.721514180556332576e+02,8.499632878126029709e+02,8.499632878126029709e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.763864003258064272e+01
1.019307136535644531e+00,8.335733456396169458e+02,8.728049192264002158e+02,8.499606431645115663e+02,8.499606431645115663e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.811413290430982315e+01
1.039055109024047852e+00,8.336435123288329123e+02,8.734603327678444202e+02,8.499578713869157127e+02,8.499578713869157127e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.860985848336362380e+01
1.057589769363403320e+00,8.337326165341548858e+02,8.740699322080381535e+02,8.499551398355690708e+02,8.499551398355690708e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.906361081201403707e+01
1.078719854354858398e+00,8.337665660482052772e+02,8.746418641319442031e+02,8.499518669577967103e+02,8.499518669577967103e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.952219378693650498e+01
1.098516702651977539e+00,8.339148900880941255e+02,8.752204830945870526e+02,8.499486419484292128e+02,8.499486419484292128e+02,4.091852038573391866e-03,-1.632037537224099999e-02,2.992903529409919727e+01
1.118970394134521484e+00,8.338666848578025110e+02,8.758765209395874081e+02,8.499451433047925093e+02,8.499451433047925093e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.051152523342491207e+01
1.138437509536743164e+00,8.339608090569423666e+02,8.764889129311331999e+02,8.499416510474641200e+02,8.499416510474641200e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.098619731825982626e+01
1.158560752868652344e+00,8.340279108150439242e+02,8.772069342406452961e+02,8.499378693191376897e+02,8.499378693191376897e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.157101014056063093e+01
1.179033994674682617e+00,8.341054559201807024e+02,8.778070762486215699e+02,8.499338369885775819e+02,8.499338369885775819e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.205394069524123779e+01
1.198166131973266602e+00,8.340921125595878038e+02,8.783745258334627124e+02,8.499298951089726870e+02,8.499298951089726870e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.255660260429829123e+01
1.219010591506958008e+00,8.340054844805637231e+02,8.789073986165631140e+02,8.499254035676647163e+02,8.499254035676647163e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.306659735676191048e+01
1.238988637924194336e+00,8.338879019201551728e+02,8.794832899684006406e+02,8.499209002746703163e+02,8.499209002746703163e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.363022332129030190e+01
1.259146213531494141e+00,8.339277577275274780e+02,8.801249162714834711e+02,8.499161537451429922e+02,8.499161537451429922e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.417891368357011572e+01
1.279251337051391602e+00,8.340639272000198616e+02,8.808654687357261537e+02,8.499112107592954999e+02,8.499112107592954999e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.477502671572673876e+01
1.298797369003295898e+00,8.342860139665863244e+02,8.815363782101871948e+02,8.499061995995027701e+02,8.499061995995027701e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.527688192216777452e+01
1.319370985031127930e+00,8.343299538584909669e+02,8.821182945675864175e+02,8.499006997785841122e+02,8.499006997785841122e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.578297839052034135e+01
1.339395761489868164e+00,8.343739224971295698e+02,8.826920412491633670e+02,8.498951186593167222e+02,8.498951186593167222e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.628423434040583828e+01
1.358558416366577148e+00,8.343715954649128435e+02,8.832645117646627568e+02,8.498895614419081994e+02,8.498895614419081994e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.680617580120922838e+01
1.378828287124633789e+00,8.344670440288574582e+02,8.839070084155243876e+02,8.498834466278074160e+02,8.498834466278074160e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.735328935737126699e+01
1.398866176605224609e+00,8.345439186426381184e+02,8.845557034874354940e+02,8.498771564759181274e+02,8.498771564759181274e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.791714394943202393e+01
1.419155836105346680e+00,8.345924518775334491e+02,8.851692741126230430e+02,8.498705321405982431e+02,8.498705321405982431e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.846324117039846158e+01
1.438801765441894531e+00,8.344807293585949992e+02,8.857283406361821108e+02,8.498638669530328116e+02,8.498638669530328116e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.902436924306034882e+01
1.459865093231201172e+00,8.342607389038319070e+02,8.862778520867484531e+02,8.498564393720293992e+02,8.498564393720293992e+02,4.091852038573391866e-03,-1.632037537224099999e-02,3.962000980855045640e+01
1.479746580123901367e+00,8.342381565925024915e+02,8.869488867890950132e+02,8.498491544345462216e+02,8.498491544345462216e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.025038377957964997e+01
1.499286890029907227e+00,8.344799068443219312e+02,8.876910727240722281e+02,8.498417285744415040e+02,8.498417285744415040e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.084799162045986520e+01
1.519829750061035156e+00,8.346175955331718797e+02,8.885458127550416521e+02,8.498336304178757246e+02,8.498336304178757246e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.159520139293120167e+01
1.539034843444824219e+00,8.347368021151082758e+02,8.891829445261560068e+02,8.498257830469776763e+02,8.498257830469776763e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.215048641783908323e+01
1.558171749114990234e+00,8.344975084125919693e+02,8.898106481454597088e+02,8.498176913982060796e+02,8.498176913982060796e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.282691438920623028e+01
1.578499794006347656e+00,8.344090366707050634e+02,8.903056833567129615e+02,8.498087916143797429e+02,8.498087916143797429e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.332609713689301145e+01
1.598996162414550781e+00,8.345042834773003051e+02,8.909118966055307283e+02,8.497994930694540017e+02,8.497994930694540017e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.386539821979420140e+01
1.618743181228637695e+00,8.346706934322425013e+02,8.917966937809856063e+02,8.497902184910233245e+02,8.497902184910233245e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.464464138381350011e+01
1.638797998428344727e+00,8.349880171766055810e+02,8.925560865756526709e+02,8.497804746086758314e+02,8.497804746086758314e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.526112875336829688e+01
1.658813714981079102e+00,8.349357214452954850e+02,8.933504352751356237e+02,8.497704160225418946e+02,8.497704160225418946e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.603570615572898816e+01
1.679529666900634766e+00,8.348462148138107750e+02,8.938353767953178703e+02,8.497596464629418733e+02,8.497596464629418733e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.653042496996599198e+01
1.699031352996826172e+00,8.347561549822353300e+02,8.943966858652108840e+02,8.497491669369729834e+02,8.497491669369729834e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.709767885917806041e+01
1.718751907348632812e+00,8.349063050409883999e+02,8.950964396992405909e+02,8.497382258875752541e+02,8.497382258875752541e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.772162440848138232e+01
1.738846302032470703e+00,8.351562927799661793e+02,8.959373356518317451e+02,8.497267140493759143e+02,8.497267140493759143e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.845326330448161656e+01
1.759459733963012695e+00,8.354500851691542493e+02,8.968098204086272744e+02,8.497145154688912498e+02,8.497145154688912498e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.920814687775570917e+01
1.778998851776123047e+00,8.357376684498383383e+02,8.975860616658017079e+02,8.497025807943905420e+02,8.497025807943905420e+02,4.091852038573391866e-03,-1.632037537224099999e-02,4.987831710426711851e+01
1.798148155212402344e+00,8.357383535206499801e+02,8.982990815896530421e+02,8.496905257670839546e+02,8.496905257670839546e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.057128443642674398e+01
1.818794727325439453e+00,8.358761267770357790e+02,8.989217041969636739e+02,8.496771224230308235e+02,8.496771224230308235e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.114192326174616454e+01
1.839029312133789062e+00,8.358877630533465890e+02,8.996111364100311221e+02,8.496635696053913307e+02,8.496635696053913307e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.181247220373984419e+01
1.858586311340332031e+00,8.360198231438662333e+02,9.002598886865584973e+02,8.496500703277886259e+02,8.496500703277886259e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.241314102973132094e+01
1.878750085830688477e+00,8.361739593868014708e+02,9.009708004162200723e+02,8.496357319172670941e+02,8.496357319172670941e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.307078836284790668e+01
1.898422718048095703e+00,8.362813580041706700e+02,9.017629884990044502e+02,8.496213233492006793e+02,8.496213233492006793e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.382107319629424325e+01
1.918800115585327148e+00,8.364925563326289648e+02,9.025035134412778461e+02,8.496059531511789373e+02,8.496059531511789373e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.449874366226625000e+01
1.939310789108276367e+00,8.364477587153362492e+02,9.031920585315228891e+02,8.495900156182087812e+02,8.495900156182087812e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.518965411181581260e+01
1.958822488784790039e+00,8.365001765633188597e+02,9.038176637932433550e+02,8.495744111546655404e+02,8.495744111546655404e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.579664924493356182e+01
1.978520154953002930e+00,8.367647105220338517e+02,9.044362125344182459e+02,8.495582112690728991e+02,8.495582112690728991e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.634952248461146951e+01
1.998642444610595703e+00,8.371611163034207266e+02,9.049728255638651717e+02,8.495411900009144119e+02,8.495411900009144119e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.679729259339006830e+01
2.019368648529052734e+00,8.376535495761303309e+02,9.055717326135040821e+02,8.495231494928921165e+02,8.495231494928921165e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.729163177997411083e+01
2.039080858230590820e+00,8.375836129474967038e+02,9.063211676547584830e+02,8.495055038878778078e+02,8.495055038878778078e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.805300278939564862e+01
2.058244943618774414e+00,8.376772200914493851e+02,9.072445817475609147e+02,8.494878847387242331e+02,8.494878847387242331e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.895191132423911284e+01
2.078091621398925781e+00,8.376542437696617753e+02,9.079188953515081266e+02,8.494691469646954829e+02,8.494691469646954829e+02,4.091852038573391866e-03,-1.632037537224099999e-02,5.963191279834753544e+01
2.098163366317749023e+00,8.377240705594699648e+02,9.086368750258109230e+02,8.494496794181097812e+02,8.494496794181097812e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.033750100070511024e+01
2.118357181549072266e+00,8.377052831186452977e+02,9.094227788174334819e+02,8.494295590483509386e+02,8.494295590483509386e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.112810371946206089e+01
2.138394594192504883e+00,8.377654602679278923e+02,9.101896225307443729e+02,8.494090551695757085e+02,8.494090551695757085e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.188578731000551869e+01
2.158672094345092773e+00,8.377979947774292668e+02,9.109134991604262268e+02,8.493877489150411293e+02,8.493877489150411293e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.260782973580697330e+01
2.178905010223388672e+00,8.377240662223748586e+02,9.115695186358907449e+02,8.493659214617546240e+02,8.493659214617546240e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.328364950614707851e+01
2.199759960174560547e+00,8.376008463424129786e+02,9.122116420259017104e+02,8.493428185420710861e+02,8.493428185420710861e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.395594481655788144e+01
2.218355655670166016e+00,8.375264256361778052e+02,9.129250095192135177e+02,8.493216920807409451e+02,8.493216920807409451e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.468779096303525478e+01
2.238674879074096680e+00,8.378211370929365103e+02,9.138429658134830333e+02,8.492980305862157593e+02,8.492980305862157593e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.555736226960480906e+01
2.258418321609497070e+00,8.382111773831081791e+02,9.146240593592985988e+02,8.492744529026803093e+02,8.492744529026803093e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.627946234888187860e+01
2.278694391250610352e+00,8.383843927841789991e+02,9.155579191073529728e+02,8.492496271365999974e+02,8.492496271365999974e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.719258070361378543e+01
2.298867702484130859e+00,8.383137373786419175e+02,9.161991864229153180e+02,8.492243014532875804e+02,8.492243014532875804e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.785776024244991333e+01
2.318927288055419922e+00,8.382501799475437565e+02,9.168214075573059745e+02,8.491984893651626862e+02,8.491984893651626862e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.850346373669894717e+01
2.338977098464965820e+00,8.385578655236230361e+02,9.176861218798385380e+02,8.491720526071150061e+02,8.491720526071150061e+02,4.091852038573391866e-03,-1.632037537224099999e-02,6.933136848318318357e+01
2.358716249465942383e+00,8.389342807141670164e+02,9.186307008072935787e+02,8.491453930326883892e+02,8.491453930326883892e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.023157987197119212e+01
2.378824472427368164e+00,8.393667918678999058e+02,9.196619554642597905e+02,8.491175794153364222e+02,8.491175794153364222e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.121507459749766156e+01
2.398933410644531250e+00,8.396394857448855191e+02,9.204698454002423205e+02,8.490890925673656966e+02,8.490890925673656966e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.200352035899139480e+01
2.419533967971801758e+00,8.395630721583629565e+02,9.210961305663408893e+02,8.490592009801007407e+02,8.490592009801007407e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.266013822455859383e+01
2.438964128494262695e+00,8.395995508977523514e+02,9.217444917344714668e+02,8.490303403863700851e+02,8.490303403863700851e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.332317230353046966e+01
2.458736181259155273e+00,8.399239983374859548e+02,9.227342947102733888e+02,8.490002966841875605e+02,8.490002966841875605e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.429052198355566361e+01
2.478775739669799805e+00,8.405934584552539945e+02,9.237779831203508820e+02,8.489691408414098532e+02,8.489691408414098532e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.527625746906680604e+01
2.498965263366699219e+00,8.411874344175510032e+02,9.247633368523313493e+02,8.489370224220060663e+02,8.489370224220060663e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.622129672424466662e+01
2.519553661346435547e+00,8.415934992202360263e+02,9.256775484822999260e+02,8.489035038381490494e+02,8.489035038381490494e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.712126878193836887e+01
2.539156913757324219e+00,8.418078213205051270e+02,9.263138850934083166e+02,8.488708596803874116e+02,8.488708596803874116e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.776444364872014603e+01
2.558621406555175781e+00,8.420335205343794769e+02,9.271084024114582007e+02,8.488377320937689774e+02,8.488377320937689774e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.856586489643785853e+01
2.578959465026855469e+00,8.425013321541049436e+02,9.280057508023151058e+02,8.488023459357160618e+02,8.488023459357160618e+02,4.091852038573391866e-03,-1.632037537224099999e-02,7.945364760121751146e+01
