1.097321510314941406e-02,8.161620482287765981e+02,8.508412282249687451e+02,8.499999997536325509e+02,8.499999997536325509e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.384840659084985504e+01
2.255887985229492188e-01,8.135381072314555695e+02,8.513400144681072561e+02,8.499998108470060743e+02,8.499998108470060743e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.648632588099631846e+01
2.355961799621582031e-01,8.134689547689010851e+02,8.514166777324155646e+02,8.499997886977416783e+02,8.499997886977416783e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.655830141121315791e+01
2.566277980804443359e-01,8.134097564370472355e+02,8.514081194986649734e+02,8.499997366017421427e+02,8.499997366017421427e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.661707512673713438e+01
2.761332988739013672e-01,8.133236424796546089e+02,8.513957299080591383e+02,8.499996810935961093e+02,8.499996810935961093e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.670259882765376602e+01
2.957944869995117188e-01,8.132431950369727929e+02,8.513349622221689970e+02,8.499996175706322674e+02,8.499996175706322674e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.678067077707117960e+01
3.150894641876220703e-01,8.132914967903221850e+02,8.513415713147542192e+02,8.499995472837431407e+02,8.499995472837431407e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.673257409340317281e+01
3.356766700744628906e-01,8.132927283400954366e+02,8.513748679356972389e+02,8.499994629689811063e+02,8.499994629689811063e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.673249387038541158e+01
3.544518947601318359e-01,8.132537731623370973e+02,8.513668982383285311e+02,8.499993771002390304e+02,8.499993771002390304e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.677104190561202302e+01
3.760817050933837891e-01,8.132626250707921827e+02,8.513529703624699323e+02,8.499992668197572812e+02,8.499992668197572812e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.676157450753922973e+01
3.945918083190917969e-01,8.132592318882238942e+02,8.513758662164320867e+02,8.499991621619046782e+02,8.499991621619046782e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.676571487906468150e+01
